,county,state,Lon,Lat
553,Mendocino,California,-123.4126399,39.3176491
554,Yuma,Colorado,-102.458253,40.0163487
555,Middlesex,Connecticut,-72.5528113,41.4510811
556,Kent,Delaware,-75.30105997051399,39.247595399999994
557,Leon,Florida,-84.2549068,30.4683062
558,Sumter,Florida,-82.076402,28.6689748
559,Walton,Florida,-86.1912678,30.6204939
560,Columbia,Georgia,-123.9287222,49.0362455
561,Houston,Georgia,-85.1377196,33.1595654
562,Twin Falls,Idaho,-114.4602554,42.5704456
563,Jackson,Illinois,-89.3563845,37.7668943
564,Kankakee,Illinois,-87.848682,41.1253903
565,Kendall,Illinois,-88.4319488,41.5853584
566,LaSalle,Illinois,-88.9011861,41.3474892
567,Madison,Illinois,-89.9017112,38.811063
568,Washington,Illinois,-89.4201902,38.3662806
569,Williamson,Illinois,-88.92944520134037,37.737632500000004
570,Clark,Indiana,-87.3945392,41.6113484
571,Fayette,Indiana,-86.3972193,39.9311533
572,Jennings,Indiana,-85.6359201,38.9957749
573,Madison,Indiana,-85.3799577,38.7358933
574,Washington,Iowa,-91.7340327,41.3160082
575,Winneshiek,Iowa,-91.8563139,43.2677179
576,Leavenworth,Kansas,-94.922759,39.3113257
577,Franklin,Kentucky,-86.5772177,36.722263
578,Kenton,Kentucky,-84.4560507,38.8683985
579,Warren,Kentucky,-83.8440895,36.7534188
580,Unknown,Louisiana,12.543157249937579,55.969351950000004
581,Penobscot,Maine,-68.7111393,44.4645203
582,Franklin,Massachusetts,-71.396725,42.0834313
583,Rice,Minnesota,-93.2865484,44.3413376
584,Bolivar,Mississippi,-91.0531635,33.659834
585,Coahoma,Mississippi,-90.5231561,34.3667731
586,DeSoto,Mississippi,-89.9778704,34.8703284
587,Madison,Mississippi,-90.1153638,32.4618086
588,Perry,Mississippi,-89.1414364,30.7207466
589,St. Charles,Missouri,-90.6747372,38.7877791
590,St. Louis city,Missouri,-90.1998378,38.6264178
591,Adams,Nebraska,-98.5148588,40.5125798
592,Lincoln,Nebraska,-96.7077751,40.8088861
593,Belknap,New Hampshire,-71.4530581,43.5218848
594,Merrimack,New Hampshire,-71.4934004,42.8650864
595,Atlantic,New Jersey,-74.4229351,39.3642852
596,Chenango,New York,-75.6130279,42.4784565
597,Essex,New York,-73.3504048,44.3093018
598,Hamilton,New York,-75.5444159,42.8268798
599,Jefferson,New York,-74.6104276,42.4811884
600,Livingston,New York,-77.7781416,42.7360902
601,Warren,New York,-74.9209865,42.8472949
602,Washington,New York,-73.91190204581915,40.746803799999995
603,Gaston,North Carolina,-77.6449804,36.5004281
604,Guilford,North Carolina,-79.8980907,36.0768027
605,Hoke,North Carolina,-76.8152226,35.7334952
606,Lincoln,North Carolina,-78.73331064195665,35.75913105
607,Moore,North Carolina,-83.17810106962074,35.311484
608,New Hanover,North Carolina,-77.9672919,34.1630138
609,Morton,North Dakota,-101.1644543,46.7244733
610,Ashland,Ohio,-82.3175942,40.8686147
611,Clark,Ohio,-81.9023614,40.4489547
612,Delaware,Ohio,-82.9651045,40.2317686
613,Huron,Ohio,-82.56245634211697,41.400803499999995
614,Miami,Ohio,-84.303412,39.153265
615,Adams,Pennsylvania,-77.8616634,40.3595226
616,Berks,Pennsylvania,-75.1335538,39.9785347
617,Lackawanna,Pennsylvania,-75.55963329979271,41.71788145
618,York,Pennsylvania,-76.727392,39.962398
619,Lee,South Carolina,-80.9491751,34.0053752
620,Cheatham,Tennessee,-87.0967857,36.2444954
621,Robertson,Tennessee,-88.7186641,35.2656375
622,Sumner,Tennessee,-86.4685413,36.4496718
623,Lavaca,Texas,-96.9334531,29.3703333
624,McLennan,Texas,-97.2189254,31.5487691
625,Medina,Texas,-99.1126826,29.2836281
626,Rusk,Texas,-94.7906553,32.051377
627,Webb,Texas,-99.2523577,27.6983621
628,Wichita,Texas,-98.7088886,33.9516534
629,Williamson,Texas,-97.6041649,30.6580927
630,Box Elder,Utah,-113.2112072,41.3586056
631,Cache,Utah,-111.7451159,41.7042978
632,Charles City,Virginia,-77.0730198,37.3434765
633,Richmond city,Virginia,-77.43952615516338,37.54032945
634,Benton,Washington,-119.5286424,46.1691702
635,Mercer,West Virginia,-81.1107194,37.4071873
636,Brown,Wisconsin,-88.0167093,44.4383498
637,La Crosse,Wisconsin,-91.2395429,43.8014053
638,Washington,Wisconsin,-86.9315085,45.3947033
639,Teton,Wyoming,-110.6367905,43.9133416
640,Chambers,Alabama,-85.3866953,32.8901658
641,Mobile,Alabama,-88.0430541,30.6943566
642,Walker,Alabama,-87.2767248,33.7804491
643,Santa Cruz,Arizona,-110.8476281,31.5094579
644,Yavapai,Arizona,-112.5515965,34.5668857
645,Benton,Arkansas,-94.2670404,36.3456186
646,Boone,Arkansas,-93.0784759,36.2829183
647,Clark,Arkansas,-93.198963,34.0541966
648,Craighead,Arkansas,-90.6441144,35.8348413
649,Crittenden,Arkansas,-90.3192299,35.2505701
650,Grant,Arkansas,-92.420578,34.2773864
651,Greene,Arkansas,-90.5778883,36.091803
652,Independence,Arkansas,-91.55326,35.718344
653,Poinsett,Arkansas,-90.6717121,35.5730183
654,Polk,Arkansas,-94.2397116,34.4995799
655,Pope,Arkansas,-93.0498623,35.453867
656,Searcy,Arkansas,-92.7098744,35.9018987
657,Sebastian,Arkansas,-94.2654285,35.1770785
658,Sevier,Arkansas,-94.243888,33.9867858
659,Van Buren,Arkansas,-92.4916144,35.5759086
660,Crowley,Colorado,-103.8263042,38.3394806
661,Grand,Colorado,-106.1366966,40.0990074
662,Morgan,Colorado,-103.8225695,40.2407621
663,Tolland,Connecticut,-72.3677153,41.8700166
664,Windham,Connecticut,-72.1578243,41.6993535
665,Hernando,Florida,-82.4605068,28.5710156
666,Indian River,Florida,-80.5894422,27.7041555
667,Jackson,Florida,-85.2063186,30.8013861
668,Martin,Florida,-80.3994412,27.0673711
669,Bibb,Georgia,-83.694562,32.8095879
670,Early,Georgia,-84.9282058,31.3454341
671,Effingham,Georgia,-81.338687,32.3419626
672,Glynn,Georgia,-81.5012681,31.2171726
673,Laurens,Georgia,-82.9388938,32.4239975
674,Peach,Georgia,-81.314437,31.5812
675,Rockdale,Georgia,-84.4349287,33.7870502
676,Owen,Indiana,-85.5419048,38.4581201
677,Tippecanoe,Indiana,-86.114999,41.2089325
678,Wayne,Indiana,-83.532811,42.153627
679,Dubuque,Iowa,-90.6647967,42.5006217
680,Muscatine,Iowa,-91.1210053,41.4776121
681,Cherokee,Kansas,-94.8482069,37.1718068
682,Linn,Kansas,-94.8578272,38.1965927
683,Morris,Kansas,-96.6707526,38.6908906
684,Sedgwick,Kansas,-97.4641388,37.6448148
685,Christian,Kentucky,-87.5014545,36.8778665
686,Daviess,Kentucky,-93.801719,39.970805
687,Henderson,Kentucky,-87.5907631,37.8367513
688,Pulaski,Kentucky,-84.6388326,37.2089669
689,Scott,Kentucky,-87.766849,37.396318
690,Unknown,Kentucky,-84.5104217,38.0286959
691,Assumption,Louisiana,-91.0533996,29.9185432
692,Calcasieu,Louisiana,-92.7115348,31.0896313
693,Iberia,Louisiana,-90.1540476,30.0047084
694,Iberville,Louisiana,-91.1167713,30.2960276
695,Lafayette,Louisiana,-92.0198427,30.2240897
696,Livingston,Louisiana,-90.7478737,30.5021345
697,Plaquemines,Louisiana,-89.5123524,29.4291161
698,St. James,Louisiana,-90.8317608,29.9818694
699,St. Landry,Louisiana,-92.257905,30.8443611
700,Webster,Louisiana,-93.3285187,32.6358137
701,West Baton Rouge,Louisiana,-91.2051079,30.4501907
702,Calvert,Maryland,-75.9824455,39.7003884
703,Wicomico,Maryland,-76.8766366,38.4134581
704,Hampshire,Massachusetts,-72.52991477067445,42.3869382
705,Clinton,Michigan,-84.6125345,42.9435238
706,Eaton,Michigan,-84.8443666,42.5935964
707,Genesee,Michigan,-83.7274305,43.0220032
708,Livingston,Michigan,-83.9147925,42.5924563
709,Midland,Michigan,-84.2472117,43.6155825
710,Mower,Minnesota,-92.753704,43.6832277
711,Scott,Minnesota,-93.5025726,44.6506998
712,Holmes,Mississippi,-90.0656168,33.1018124
713,Jones,Mississippi,-90.4449444,31.5728946
714,Scott,Mississippi,-91.0742748,33.5917794
715,Walthall,Mississippi,-89.277291,33.6073419
716,Wilkinson,Mississippi,-90.4095401,31.3904517
717,Winston,Mississippi,-88.8361659,33.2704022
718,Yazoo,Mississippi,-90.4120889,32.7709321
719,Broadwater,Montana,-111.4969303,46.3252827
720,Flathead,Montana,-113.972144,48.3840879
721,Madison,Montana,-111.8930287,45.2963203
722,Roosevelt,Montana,-104.9709901,48.3069516
723,Nemaha,Nebraska,-95.8518344,40.3837713
724,Elko,Nevada,-115.3272864,41.1958128
725,Unknown,Nevada,-119.6699628,39.1265126
726,Cape May,New Jersey,-74.9214226,38.933431
727,Sussex,New Jersey,-74.6076614,41.2098177
728,San Miguel,New Mexico,-104.7946178,35.470043
729,Schoharie,New York,-74.3095787,42.6659088
730,Wayne,New York,-77.1055262,42.4709046
731,Hamilton,Ohio,-84.5613428,39.3995067
732,Montgomery,Ohio,-84.3539662,39.2282432
733,Richland,Ohio,-84.27255566708611,39.286634199999995
734,Custer,Oklahoma,-99.0092034,35.6286063
735,Grady,Oklahoma,-97.6655824,34.0203753
736,Logan,Oklahoma,-100.2173588,36.5728095
737,McClain,Oklahoma,-97.481167,34.9756991
738,Washington,Oklahoma,-97.4845861,35.0589697
739,Lancaster,Pennsylvania,-76.3056686,40.03813
740,Lebanon,Pennsylvania,-76.4233816,40.3429683
741,Westmoreland,Pennsylvania,-79.4873204,40.2930159
742,Abbeville,South Carolina,-82.3792463,34.1779495
743,Dorchester,South Carolina,-79.9881442,32.8496198
744,Saluda,South Carolina,-81.7720522,34.0015232
745,Cumberland,Tennessee,-86.6723704,36.1929877
746,Dyer,Tennessee,-88.9939549,36.0667348
747,Montgomery,Tennessee,-88.1564234,35.4653518
748,Unknown,Tennessee,-83.9325777,36.0316815
749,Washington,Tennessee,-77.0407796619863,38.889834050000005
750,Wilson,Tennessee,-86.9379329,36.4243192
751,Cameron,Texas,-97.4134281,26.1291189
752,Crane,Texas,-102.5163544,31.4486118
753,DeWitt,Texas,-97.3158457,29.0931328
754,Johnson,Texas,-97.3568623,32.3766071
755,Van Zandt,Texas,-95.8292165,32.5375642
756,Clallam,Washington,-123.7373472,47.9998383
757,Monongalia,West Virginia,-80.0300399,39.6391074
758,Tucker,West Virginia,-79.5607117,39.1256758
759,Bayfield,Wisconsin,-91.1983175,46.4710241
760,Calumet,Wisconsin,-88.2144321,44.0751086
761,Columbia,Wisconsin,-90.7198643,44.5163511
762,Eau Claire,Wisconsin,-91.4984941,44.811349
763,Ozaukee,Wisconsin,-87.9579748,43.3569041
764,Sauk,Wisconsin,-89.9653841,43.4401728
765,Walworth,Wisconsin,-88.5467715,42.6711513
766,Cullman,Alabama,-86.8779268,34.1335332
767,Jackson,Alabama,-85.9867941,34.7692447
768,Lamar,Alabama,-88.1003689,33.7490016
769,Lauderdale,Alabama,-87.6747398,34.9049555
770,Washington,Alabama,-88.2019828,31.3991238
771,Yuma,Arizona,-114.47603157249804,32.665135
772,Unknown,Arkansas,-90.3839161,36.1871198
773,Amador,California,-120.5911018,38.449089
774,Imperial,California,-115.3595666,33.0305487
775,Broomfield,Colorado,-105.0691464,39.9203827
776,Park,Colorado,-105.7561639,39.1089299
777,San Miguel,Colorado,-108.4712533,38.0292476
778,New London,Connecticut,-72.09643715791685,41.331256
779,Monroe,Florida,-80.8337157,25.0405135
780,Carroll,Georgia,-85.0641272,33.5588005
781,Chatham,Georgia,-81.0626008,31.9668887
782,Dawson,Georgia,-84.4465827,31.7735001
783,Douglas,Georgia,-82.8498654,31.5088073
784,Heard,Georgia,-83.6837952,32.5379252
785,Lamar,Georgia,-84.1445952,33.0649401
786,Lincoln,Georgia,-82.4508165,33.7876673
787,Miller,Georgia,-84.44199,33.089986
788,Monroe,Georgia,-83.9044159,33.0142344
789,Muscogee,Georgia,-84.9515977,32.4515322
790,Oconee,Georgia,-82.949866,32.8554338
791,Pickens,Georgia,-84.4682402,34.4630619
792,Randolph,Georgia,-84.7468429,31.7620266
793,Spalding,Georgia,-83.9985963,32.2935267
794,Sumter,Georgia,-84.2549102,31.949333
795,Terrell,Georgia,-83.518789,32.8143053
796,Tift,Georgia,-83.52225572430962,31.48119265
797,Turner,Georgia,-84.39345359019558,33.781948549999996
798,Unknown,Georgia,43.1507574,41.384388
799,Worth,Georgia,-83.6757245,31.750735
800,Bingham,Idaho,-112.3598354,43.1881598
801,Canyon,Idaho,-116.7017144,43.6435692
802,Kootenai,Idaho,-116.7162916,47.654857
803,Adams,Illinois,-91.2110065,39.9787786
804,Christian,Illinois,-89.2829783,39.5212598
805,McLean,Illinois,-88.8196613,40.4631789
806,Allen,Indiana,-85.12420238578659,41.11542505
807,Grant,Indiana,-85.6540606,40.5114735
808,Shelby,Indiana,-87.3478099,41.1953134
809,Vanderburgh,Indiana,-87.5806553,38.0461185
810,Vigo,Indiana,-87.5372453,39.2872608
811,Reno,Kansas,-98.1055753,37.930344
812,Riley,Kansas,-96.7709339,39.3026347
813,Calloway,Kentucky,-88.271076,36.6257937
814,Catahoula,Louisiana,-91.7090023,30.2146431
815,De Soto,Louisiana,-93.7488946,32.0195388
816,Rapides,Louisiana,-92.5868095,31.3635131
817,Tangipahoa,Louisiana,-90.5120391,30.8760151
818,Worcester,Maryland,-75.3319465,38.2231182
819,Chisago,Minnesota,-92.8849411,45.4758877
820,Clay,Minnesota,-96.5088202,46.8994904
821,Fillmore,Minnesota,-92.0636359,43.6466588
822,Adams,Mississippi,-90.5606536,32.1598736
823,Franklin,Mississippi,-90.0020293,33.0359628
824,Humphreys,Mississippi,-90.8409367,32.0804323
825,Lafayette,Mississippi,-89.53963491020966,34.3646125
826,Lawrence,Mississippi,-89.2328394,32.3251443
827,Lee,Mississippi,-88.6913264,34.265749
828,Marshall,Mississippi,-89.4725635,34.7329561
829,Pike,Mississippi,-90.1673547,35.88248
830,Rankin,Mississippi,-89.9070243,32.2865353
831,Smith,Mississippi,-88.4750362,32.424307
832,Tippah,Mississippi,-88.9119403,34.7296814
833,Christian,Missouri,-93.1692896,36.9586087
834,Dunklin,Missouri,-90.0591292,36.2156534
835,Kansas City,Missouri,-94.5781416,39.100105
836,Pulaski,Missouri,-92.2248398,37.8402606
837,Scott,Missouri,-89.5523071,37.0516647
838,Unknown,Missouri,-93.43659,37.3091272
839,Buffalo,Nebraska,-99.0845451,40.8421618
840,Lancaster,Nebraska,-96.7111039,40.7768326
841,Nye,Nevada,-116.4069616,38.3544843
842,Cheshire,New Hampshire,-72.2834412,42.9525022
843,Cumberland,New Jersey,-74.9407279,39.3698374
844,Doña Ana,New Mexico,-106.8494235,32.32817
845,McKinley,New Mexico,-108.1515609,35.6438394
846,Columbia,New York,-72.165547,2.1698657
847,Fulton,New York,-76.417159,43.322846
848,Genesee,New York,-78.1780196,43.0102726
849,Niagara,New York,-74.13026530279515,41.31637245
850,Oneida,New York,-75.4039155,43.2144051
851,Carteret,North Carolina,-79.0401997,35.8435913
852,Davidson,North Carolina,-80.8485218,35.4992614
853,Franklin,North Carolina,-83.3815429,35.1823171
854,Orange,North Carolina,-78.5222311,35.1296112
855,Pasquotank,North Carolina,-76.3385487,36.2673789
856,Pitt,North Carolina,-77.3707461,35.611481
857,Rowan,North Carolina,-78.2711102,34.5129458
858,Stanly,North Carolina,-80.2391366,35.3235477
859,Pierce,North Dakota,-100.0625504,48.1957108
860,Ramsey,North Dakota,-98.7062419,48.2426199
861,Ashtabula,Ohio,-80.789809,41.865054
862,Columbiana,Ohio,-80.6935916,40.8886356
863,Marion,Ohio,-83.1287349,40.5886259
864,Union,Ohio,-84.30402153529596,39.912295400000005
865,Warren,Ohio,-80.818417,41.237557
866,Garvin,Oklahoma,-94.9424443,33.9539972
867,Grant,Oregon,-123.0281746,44.9522485
868,Union,Oregon,-117.8653691,45.2095159
869,Centre,Pennsylvania,-77.4072089,40.3561943
870,Erie,Pennsylvania,-80.0852695,42.1294712
871,Franklin,Pennsylvania,-79.831444,41.397836
872,Potter,Pennsylvania,-79.9341194,40.2057009
873,Aiken,South Carolina,-81.721952,33.5598586
874,Berkeley,South Carolina,-79.9070461,33.1595951
875,Clarendon,South Carolina,-82.6279108,34.5498302
876,Darlington,South Carolina,-79.8761741,34.2998762
877,Florence,South Carolina,-79.7671658,34.1984435
878,Orangeburg,South Carolina,-80.8556476,33.4918203
879,Pickens,South Carolina,-82.7073573,34.8834489
880,Sumter,South Carolina,-80.3414693,33.9204354
881,Anderson,Tennessee,-82.3212503,36.5403808
882,Blount,Tennessee,-83.9314465,35.6719722
883,Bradley,Tennessee,-86.024139,36.1183024
884,Dickson,Tennessee,-87.3870096,36.0766534
885,Greene,Tennessee,-82.8766356,36.1698443
886,Hamblen,Tennessee,-83.267995,36.2068067
887,Maury,Tennessee,-87.0736684,35.6285992
888,Tipton,Tennessee,-89.8198058,35.4136951
889,Brown,Texas,-98.9904722,31.7525184
890,Cass,Texas,-94.3510366,33.0560857
891,Fannin,Texas,-96.0902822,33.5372542
892,Hockley,Texas,-97.1303744,32.0108506
893,Upshur,Texas,-94.9286251,32.7263725
894,Addison,Vermont,-73.302841,44.088818
895,Rutland,Vermont,-73.0165311727497,43.62059485
896,Accomack,Virginia,-75.6743538,37.7422207
897,Gloucester,Virginia,-76.5255062,37.413752
898,Newport News city,Virginia,-76.45368644680215,37.0193835
899,Norfolk city,Virginia,-76.2929252,36.8462923
900,Portsmouth city,Virginia,-76.3532998,36.8444196
901,Cowlitz,Washington,-122.8426166,46.4587191
902,San Juan,Washington,121.0431564,14.6035411
903,Stevens,Washington,-117.8489411,48.4249969
904,Jackson,West Virginia,-81.7131724,37.9503829
905,Kanawha,West Virginia,-81.4601209,39.1989653
906,Chippewa,Wisconsin,-91.2947258,45.0740585
907,Douglas,Wisconsin,-91.9059158,46.4396038
908,Dunn,Wisconsin,-91.8994409,44.9333564
909,Green,Wisconsin,-91.177635575,44.9424253
910,Jefferson,Wisconsin,-88.8073273,43.0055594
911,Marathon,Wisconsin,-87.92920907516057,42.98078775
912,Rock,Wisconsin,-89.4882895,42.8511209
913,St. Croix,Wisconsin,-92.693878,44.86231
914,Campbell,Wyoming,-105.5775352,44.1908398
915,Natrona,Wyoming,-106.8465639,42.9487008
916,Marion,Alabama,-87.8544031,34.1128132
917,Apache,Arizona,-109.4786676,35.214632
918,Cochise,Arizona,-109.8181858,31.8514532
919,Butte,California,-121.5858444,39.6519275
920,El Dorado,California,-120.5276129,38.7574137
921,Siskiyou,California,-122.54435414752092,41.5007223
922,Yuba,California,-121.3556818,39.2839755
923,Chaffee,Colorado,-106.1825012,38.7413025
924,Elbert,Colorado,-104.0868973,39.3138822
925,Hinsdale,Colorado,-107.3304179,37.813681
926,Montrose,Colorado,-108.2403855,38.4375391
927,Bay,Florida,-85.6593633,30.2481693
928,Highlands,Florida,-81.3615717,27.3513186
929,Marion,Florida,-82.0626948,29.2182454
930,Putnam,Florida,-81.7230549,29.6266155
931,St. Lucie,Florida,-80.457904,27.3900897
932,Baldwin,Georgia,-83.5373947,34.4917665
933,Lumpkin,Georgia,-84.7990901,32.0509895
934,DeKalb,Illinois,-88.7713953,41.8903447
935,Delaware,Indiana,-85.2071816,39.1478313
936,Elkhart,Indiana,-85.9766671,41.6819935
937,Hancock,Indiana,-87.2684943,41.6109152
938,Harrison,Indiana,-87.4222425,39.5286473
939,Miami,Indiana,-86.1059443,40.6144919
940,Washington,Indiana,-87.172789,38.6592152
941,Fayette,Iowa,-91.850265,42.8420766
942,Henry,Iowa,-91.5511282,40.9778301
943,Linn,Iowa,-91.6037932,42.0631825
944,Story,Iowa,-93.489194,42.0161612
945,Anderson,Kentucky,-86.7997176,37.0180991
946,Madison,Kentucky,-82.8059638,37.8082444
947,Spencer,Kentucky,-84.3588044,39.0355088
948,Avoyelles,Louisiana,-92.0019698,31.0471604
949,Beauregard,Louisiana,-92.60926,31.552977
950,Bienville,Louisiana,-92.9804375,32.3568222
951,Claiborne,Louisiana,-92.19590821315789,32.54126
952,Evangeline,Louisiana,-92.5706934,30.2624271
953,Ouachita,Louisiana,-90.9264838,32.325861
954,St. Mary,Louisiana,-76.9418478,18.2519725
955,Sagadahoc,Maine,-69.8654643,43.9900158
956,Caroline,Maryland,-75.8247398,38.8550631
957,Somerset,Maryland,-77.0955064,38.9673017
958,Washington,Maryland,-90.4406977,38.7359941
959,Nantucket,Massachusetts,-70.00901408779944,41.315731400000004
960,Allegan,Michigan,-85.8861492,42.5867203
961,Barry,Michigan,-85.3242417,42.5910739
962,Berrien,Michigan,-86.3985714,41.9838614
963,Calhoun,Michigan,-85.0229223,42.2461339
964,Clare,Michigan,-84.8505091,43.9688673
965,Saginaw,Michigan,-83.9490365,43.4200387
966,Tuscola,Michigan,-83.3951071,43.4776781
967,Wexford,Michigan,-82.7478981,42.6990565
968,Dodge,Minnesota,-92.8678406,44.0175404
969,Jackson,Minnesota,-95.1500626,43.670011
970,St. Louis,Minnesota,-92.4363343,47.6201005
971,Steele,Minnesota,-93.2203671,44.0137336
972,Unknown,Minnesota,-95.5595697,47.176738
973,Wabasha,Minnesota,-92.2018164,44.2767596
974,Attala,Mississippi,-89.5680661,33.0777868
975,Clay,Mississippi,-88.3372675,34.2701035
976,George,Mississippi,-90.7017634,32.8501303
977,Grenada,Mississippi,-89.8084192,33.7690049
978,Itawamba,Mississippi,-88.3713687,34.2774018
979,Leake,Mississippi,-89.5241292,32.7401114
980,Lincoln,Mississippi,-89.657396,31.744703
981,Lowndes,Mississippi,-88.4108384,33.4466925
982,Panola,Mississippi,-89.9601925,34.3793392
983,Simpson,Mississippi,-89.337007,31.8423803
984,Tunica,Mississippi,-90.382877,34.6845455
985,Union,Mississippi,-89.1214478,32.5715272
986,Washington,Mississippi,-91.2992784,31.5787773
987,Bates,Missouri,-94.3503613,38.2612027
988,Jasper,Missouri,-94.3103412,37.176515
989,Johnson,Missouri,-93.8161034,38.7295547
990,Cascade,Montana,-111.3281242,47.3271465
991,Ravalli,Montana,-114.1139453,46.0757223
992,Strafford,New Hampshire,-71.18454,43.327176
993,Lea,New Mexico,-103.3828242,32.7448727
994,Steuben,New York,-75.283127,43.320182
995,Buncombe,North Carolina,-82.5255603,35.6292222
996,Catawba,North Carolina,-81.0756345,35.7073558
997,Clermont,Ohio,-84.182549,39.07414
998,Defiance,Ohio,-84.3557802,41.2844933
999,Erie,Ohio,-82.640448,41.3506462
1000,Licking,Ohio,-82.4627856,40.1318041
1001,Josephine,Oregon,-123.5602707,42.3554368
1002,Butler,Pennsylvania,-79.8952251,40.8610205
1003,Montour,Pennsylvania,-76.6615816,41.0289528
1004,Dillon,South Carolina,-79.3713948,34.4165391
1005,Edgefield,South Carolina,-81.9295582,33.7895774
1006,Greenwood,South Carolina,-82.1617883,34.1954001
1007,Jasper,South Carolina,-81.0414726,32.4048602
1008,Marlboro,South Carolina,-79.7325614,34.5368242
1009,Newberry,South Carolina,-81.6188633,34.2753247
1010,Carroll,Tennessee,-88.8200586,35.7184028
1011,Cocke,Tennessee,-83.103978,35.9467093
1012,Fayette,Tennessee,-89.4175416,35.1739357
1013,Monroe,Tennessee,-85.2424622,36.4370083
1014,Putnam,Tennessee,-85.4553784,36.1379872
1015,Roane,Tennessee,-84.5225522,35.84857
1016,Scott,Tennessee,-84.7510532,35.6547942
1017,Bastrop,Texas,-97.32192613278204,30.110758949999997
1018,Castro,Texas,-102.2592314,34.4952536
1019,Deaf Smith,Texas,-102.5983118,34.9323974
1020,Midland,Texas,-102.0779482,31.9973662
1021,Oldham,Texas,-102.6193428,35.3907651
1022,Potter,Texas,-101.8776577,35.3683354
1023,Franklin,Vermont,-72.915614,44.9817713
1024,Windham,Vermont,-72.7258735,43.1793702
1025,Albemarle,Virginia,-78.47970997052111,37.96942765
1026,Botetourt,Virginia,-79.8029569,37.5520825
1027,Franklin,Virginia,-76.9326942827233,36.67871835
1028,Isle of Wight,Virginia,-76.707735,36.9076493
1029,Mecklenburg,Virginia,-78.314746,36.6798483
1030,Suffolk city,Virginia,-76.6241825,36.7427673
1031,Marshall,West Virginia,-81.5359573,38.8248083
1032,Putnam,West Virginia,-81.9150148,38.4939687
1033,Carbon,Wyoming,-106.8625645,41.7423474
1034,Unknown,California,-118.4155787,34.5494417
1035,Unknown,Colorado,-105.48063514142858,39.924461550000004
1036,Bradford,Florida,-82.1608653,29.9715087
1037,Columbia,Florida,-82.62636971302578,30.2095235
1038,DeSoto,Florida,-81.8244232,27.190253
1039,Flagler,Florida,-81.2917415,29.4844412
1040,Unknown,Florida,-80.2146464,25.7768223
1041,Barrow,Georgia,-83.6996482,33.9848611
1042,Butts,Georgia,-82.026227,32.7259967
1043,Chattooga,Georgia,-85.3660518,34.4620931
1044,Clinch,Georgia,-82.6923467,30.8938781
1045,Coffee,Georgia,-82.3115156,31.507709
1046,Tattnall,Georgia,-82.0580692,32.0252793
1047,Twiggs,Georgia,-83.4351636,32.6467914
1048,Valley,Idaho,-115.5978843,44.7475094
1049,Champaign,Illinois,-88.2433829,40.1164205
1050,Jo Daviess,Illinois,-90.1743742,42.3506664
1051,Livingston,Illinois,-88.5631125,40.8682487
1052,Rock Island,Illinois,-90.5766144,41.4411786
1053,Stephenson,Illinois,-89.6735637,42.3503474
1054,Monroe,Indiana,-84.9369111,40.7450468
1055,Morgan,Indiana,-86.4556794,39.4665575
1056,Putnam,Indiana,-86.8374032,39.6666195
1057,Ripley,Indiana,-86.6602895,41.1005964
1058,Scott,Indiana,-85.5569295,41.7336618
1059,Tipton,Indiana,-86.041098,40.2822598
1060,Cerro Gordo,Iowa,-93.2548746,43.0742443
1061,Kossuth,Iowa,-94.209098,43.1825351
1062,Poweshiek,Iowa,-92.5435034,41.6816512
1063,Scott,Iowa,-90.6164201,41.6251843
1064,Sioux,Iowa,-96.1602368,43.0574079
1065,Tama,Iowa,-92.5433918,42.0568108
1066,Woodbury,Iowa,-96.0607187,42.3775361
1067,Jackson,Kansas,-95.8159647,39.4030917
1068,Mitchell,Kansas,-98.2112629,39.3863019
1069,Allen,Kentucky,-82.72860341300891,37.6097495
1070,Breathitt,Kentucky,-83.2943551,37.5248869
1071,Hardin,Kentucky,-88.2953134,36.7647773
1072,Jessamine,Kentucky,-84.6213312,37.8759116
1073,Oldham,Kentucky,-85.4210695,38.4975639
1074,Acadia,Louisiana,-90.8014815,29.7688198
1075,Cecil,Maryland,-76.5323155,38.7053106
1076,St. Mary's,Maryland,76.7430308,9.7838125
1077,Emmet,Michigan,-84.8567966,45.5064041
1078,Gladwin,Michigan,-84.3873235,43.9747774
1079,Grand Traverse,Michigan,-85.5801336,44.6409162
1080,Roscommon,Michigan,-84.6165164,44.3326932
1081,Le Sueur,Minnesota,-93.711443,44.3771652
1082,Chickasaw,Mississippi,-88.9357382,33.9137474
1083,Montgomery,Mississippi,-90.4195383,31.6418345
1084,Oktibbeha,Mississippi,-88.8937318,33.4131096
1085,Pontotoc,Mississippi,-88.998673,34.2478831
1086,Sunflower,Mississippi,-90.5370327,33.5428954
1087,Tate,Mississippi,-89.9335244,34.6391489
1088,Webster,Mississippi,-88.9836714,33.2176253
1089,Dawson,Nebraska,-99.8505693,40.8776438
1090,Sullivan,New Hampshire,-72.2209182,43.0131353
1091,Salem,New Jersey,-75.4671423,39.5717796
1092,San Juan,New Mexico,-108.3046555,36.4755752
1093,Cortland,New York,-76.1804843,42.6011813
1094,Madison,New York,-75.51216723056324,42.8978935
1095,St. Lawrence,New York,-76.1677157,44.1772711
1096,Cherokee,North Carolina,-83.3189781,35.4766377
1097,Cumberland,North Carolina,-79.7816972,36.0748576
1098,Davie,North Carolina,-79.036845,35.850177
